stream,department,course,job_role,company_level,company_name,location,required_skill
UG,ECE,Engineering,VLSI Engineer,Mid,Nykaa,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,Zoho,Pune,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Mid,Razorpay,Hyderabad,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Mid,Razorpay,Pune,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,Uber,Hyderabad,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Flipkart,Hyderabad,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Mid,CRED,Mumbai,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Mid,Accenture,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Mid,HCL,Mumbai,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Mid,Freshworks,Delhi,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Mid,Zomato,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Ola,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Mid,PhonePe,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,Infosys,Chennai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Infosys,Chennai,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Zomato,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Uber,Mumbai,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Mid,Paytm,Mumbai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Mid,HCL,Bangalore,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Mid,IBM,Pune,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,Google,Hyderabad,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Mid,Google,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Mid,Google,Mumbai,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Zomato,Mumbai,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Mid,Oracle,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Mid,Accenture,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,Ola,Delhi,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Mid,Microsoft,Pune,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Wipro,Mumbai,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Mid,CRED,Pune,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Mid,Uber,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Mid,Amazon,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,Byjus,Mumbai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Mid,Razorpay,Pune,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Mid,Wipro,Pune,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,Tech Mahindra,Hyderabad,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Mid,Oracle,Bangalore,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Mid,CRED,Chennai,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Mid,IBM,Chennai,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Mid,Infosys,Mumbai,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,TCS,Delhi,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Mid,Wipro,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Mid,Accenture,Hyderabad,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Mid,Freshworks,Mumbai,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Mid,HCL,Mumbai,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Mid,Tech Mahindra,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Mid,Swiggy,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Mid,Accenture,Bangalore,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,Capgemini,Delhi,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Mid,IBM,Mumbai,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Mid,Byjus,Bangalore,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Mid,HCL,Bangalore,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Mid,TCS,Bangalore,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Razorpay,Pune,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Mid,Google,Pune,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Mid,TCS,Hyderabad,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Mid,Swiggy,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Mid,Uber,Bangalore,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Mid,Cognizant,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Mid,Paytm,Bangalore,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Accenture,Bangalore,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Mid,Uber,Hyderabad,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,Microsoft,Hyderabad,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Uber,Bangalore,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Mid,Capgemini,Hyderabad,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Mid,TCS,Bangalore,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Microsoft,Pune,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Mid,Cognizant,Chennai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Mid,IBM,Bangalore,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Mid,Infosys,Mumbai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Low,Ola,Mumbai,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Low,Byjus,Pune,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Low,Uber,Bangalore,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Low,Swiggy,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Low,Flipkart,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Low,Zoho,Bangalore,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Low,Flipkart,Chennai,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Low,Uber,Delhi,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Low,Infosys,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Low,Google,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Low,Zoho,Mumbai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Low,CRED,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Low,Meesho,Hyderabad,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Low,Swiggy,Pune,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Low,TCS,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Low,Ola,Bangalore,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Low,Infosys,Pune,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Low,Nykaa,Bangalore,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Low,Tech Mahindra,Pune,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Low,HCL,Pune,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Low,Zomato,Pune,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Low,TCS,Pune,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Low,TCS,Bangalore,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Low,CRED,Pune,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Low,Cognizant,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Low,Uber,Mumbai,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Low,Meesho,Pune,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Low,Zoho,Hyderabad,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Low,Oracle,Mumbai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Low,Byjus,Mumbai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Low,Ola,Hyderabad,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Low,Cognizant,Pune,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Low,Zoho,Chennai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Low,Microsoft,Delhi,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Low,Paytm,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Low,Swiggy,Mumbai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Low,Ola,Mumbai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Low,Wipro,Chennai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Low,Swiggy,Pune,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Low,Freshworks,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Low,Razorpay,Hyderabad,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Low,Accenture,Bangalore,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Low,PhonePe,Hyderabad,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Low,Swiggy,Delhi,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Low,Tech Mahindra,Mumbai,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Low,Paytm,Pune,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Low,CRED,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Low,Paytm,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Low,Flipkart,Delhi,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Low,IBM,Chennai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Low,HCL,Mumbai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Low,Cognizant,Chennai,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Low,Zomato,Bangalore,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Low,Razorpay,Hyderabad,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Low,Google,Pune,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Low,Zomato,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Low,Nykaa,Pune,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Low,Infosys,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Low,Capgemini,Chennai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Low,Zoho,Hyderabad,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Low,PhonePe,Bangalore,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Low,PhonePe,Pune,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Low,Accenture,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Low,Ola,Bangalore,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Low,Uber,Chennai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Low,Flipkart,Pune,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Low,Nykaa,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Low,Nykaa,Pune,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Low,Nykaa,Delhi,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Low,Uber,Pune,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Low,Ola,Hyderabad,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Low,Infosys,Hyderabad,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Low,Zoho,Chennai,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Low,Infosys,Bangalore,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Low,Ola,Mumbai,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Low,Microsoft,Pune,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Low,Razorpay,Pune,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Low,Nykaa,Mumbai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Low,Tech Mahindra,Pune,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Low,Wipro,Hyderabad,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Low,Infosys,Delhi,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Low,Razorpay,Delhi,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Low,Tech Mahindra,Bangalore,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Low,Zoho,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Low,Meesho,Bangalore,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Low,Flipkart,Bangalore,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Low,Paytm,Hyderabad,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Low,Infosys,Pune,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Low,CRED,Mumbai,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Low,Accenture,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Low,Swiggy,Chennai,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Low,Flipkart,Mumbai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Low,Microsoft,Bangalore,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Low,Zomato,Mumbai,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Low,Swiggy,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Low,HCL,Bangalore,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Low,Paytm,Chennai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Low,CRED,Chennai,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Low,Uber,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Low,Uber,Bangalore,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Low,Cognizant,Mumbai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Low,Byjus,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Low,Infosys,Mumbai,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Low,Razorpay,Bangalore,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Low,PhonePe,Mumbai,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Low,Meesho,Hyderabad,"power systems,matlab,autocad"
